age,BMI,body_mass,goal,best_temp,best_humidity,best_session
22.0,32.07227165908793,103.61442812228162,cardiovascular_health,88.55568629445226,12.064403786521002,12.382813439920962
24.0,24.646339029962483,78.40714558597703,stress_relief,94.73983704692662,14.928704489555171,20.247856414642133
24.0,24.646339029962483,78.40714558597703,muscle_recovery,94.73983704692662,14.928704489555171,20.247856414642133
24.0,24.646339029962483,78.40714558597703,cold_recovery,94.73983704692662,14.928704489555171,20.247856414642133
24.0,24.646339029962483,78.40714558597703,longevity,94.73983704692662,14.928704489555171,20.247856414642133
24.0,24.646339029962483,78.40714558597703,sleep_quality,94.73983704692662,14.928704489555171,20.247856414642133
24.0,24.646339029962483,78.40714558597703,cardiovascular_health,94.73983704692662,14.928704489555171,20.247856414642133
24.0,20.308582700953007,100.463170852522,stress_relief,81.33446998400788,16.267657054310643,16.9766381491726
24.0,20.308582700953007,100.463170852522,muscle_recovery,81.33446998400788,16.267657054310643,16.9766381491726
24.0,20.308582700953007,100.463170852522,cold_recovery,81.33446998400788,16.267657054310643,16.9766381491726
24.0,20.308582700953007,100.463170852522,longevity,81.33446998400788,16.267657054310643,16.9766381491726
24.0,20.308582700953007,100.463170852522,sleep_quality,81.33446998400788,16.267657054310643,16.9766381491726
24.0,20.308582700953007,100.463170852522,cardiovascular_health,81.33446998400788,16.267657054310643,16.9766381491726
21.0,23.251908964913923,80.83501524565136,stress_relief,93.88305050759618,16.308021240648696,17.496498486999954
21.0,23.251908964913923,80.83501524565136,muscle_recovery,93.88305050759618,16.308021240648696,17.496498486999954
21.0,23.251908964913923,80.83501524565136,cold_recovery,93.88305050759618,16.308021240648696,17.496498486999954
21.0,23.251908964913923,80.83501524565136,longevity,93.88305050759618,16.308021240648696,17.496498486999954
21.0,23.251908964913923,80.83501524565136,sleep_quality,93.88305050759618,16.308021240648696,17.496498486999954
21.0,23.251908964913923,80.83501524565136,cardiovascular_health,93.88305050759618,16.308021240648696,17.496498486999954
26.0,24.04020579299176,77.6011103300952,stress_relief,67.26815121850252,13.668366690411323,22.426612483114145
26.0,24.04020579299176,77.6011103300952,muscle_recovery,67.26815121850252,13.668366690411323,22.426612483114145
26.0,24.04020579299176,77.6011103300952,cold_recovery,67.26815121850252,13.668366690411323,22.426612483114145
26.0,24.04020579299176,77.6011103300952,longevity,67.26815121850252,13.668366690411323,22.426612483114145
26.0,24.04020579299176,77.6011103300952,sleep_quality,67.26815121850252,13.668366690411323,22.426612483114145
26.0,24.04020579299176,77.6011103300952,cardiovascular_health,67.26815121850252,13.668366690411323,22.426612483114145
20.0,31.068144224636864,82.05934885481953,stress_relief,75.97042244784114,18.56539662490786,24.37436226524405
20.0,31.068144224636864,82.05934885481953,muscle_recovery,75.97042244784114,18.56539662490786,24.37436226524405
20.0,31.068144224636864,82.05934885481953,cold_recovery,75.97042244784114,18.56539662490786,24.37436226524405
20.0,31.068144224636864,82.05934885481953,longevity,75.97042244784114,18.56539662490786,24.37436226524405
20.0,31.068144224636864,82.05934885481953,sleep_quality,75.97042244784114,18.56539662490786,24.37436226524405
20.0,31.068144224636864,82.05934885481953,cardiovascular_health,75.97042244784114,18.56539662490786,24.37436226524405
25.0,29.471444469543833,73.67164945653539,stress_relief,71.76143804020298,17.26111770959164,12.212071977463218
25.0,29.471444469543833,73.67164945653539,muscle_recovery,71.76143804020298,17.26111770959164,12.212071977463218
25.0,29.471444469543833,73.67164945653539,cold_recovery,71.76143804020298,17.26111770959164,12.212071977463218
25.0,29.471444469543833,73.67164945653539,longevity,71.76143804020298,17.26111770959164,12.212071977463218
25.0,29.471444469543833,73.67164945653539,sleep_quality,71.76143804020298,17.26111770959164,12.212071977463218
25.0,29.471444469543833,73.67164945653539,cardiovascular_health,71.76143804020298,17.26111770959164,12.212071977463218
22.0,30.078183191902777,96.87568776916504,stress_relief,70.8749925240281,16.35572172047938,10.711804616129529
22.0,30.078183191902777,96.87568776916504,muscle_recovery,70.8749925240281,16.35572172047938,10.711804616129529
22.0,30.078183191902777,96.87568776916504,cold_recovery,70.8749925240281,16.35572172047938,10.711804616129529
22.0,30.078183191902777,96.87568776916504,longevity,70.8749925240281,16.35572172047938,10.711804616129529
22.0,30.078183191902777,96.87568776916504,sleep_quality,70.8749925240281,16.35572172047938,10.711804616129529
22.0,30.078183191902777,96.87568776916504,cardiovascular_health,70.8749925240281,16.35572172047938,10.711804616129529
19.0,17.187531495287004,84.14146028480891,stress_relief,69.22408846678029,5.8340828252069095,29.886606053714296
19.0,17.187531495287004,84.14146028480891,muscle_recovery,69.22408846678029,5.8340828252069095,29.886606053714296
19.0,17.187531495287004,84.14146028480891,cold_recovery,69.22408846678029,5.8340828252069095,29.886606053714296
19.0,17.187531495287004,84.14146028480891,longevity,69.22408846678029,5.8340828252069095,29.886606053714296
19.0,17.187531495287004,84.14146028480891,sleep_quality,69.22408846678029,5.8340828252069095,29.886606053714296
19.0,17.187531495287004,84.14146028480891,cardiovascular_health,69.22408846678029,5.8340828252069095,29.886606053714296
25.0,24.074617969055947,70.0750601476345,stress_relief,83.6724092469799,5.10316943329474,14.654566978311037
25.0,24.074617969055947,70.0750601476345,muscle_recovery,83.6724092469799,5.10316943329474,14.654566978311037
25.0,24.074617969055947,70.0750601476345,cold_recovery,83.6724092469799,5.10316943329474,14.654566978311037
25.0,24.074617969055947,70.0750601476345,longevity,83.6724092469799,5.10316943329474,14.654566978311037
25.0,24.074617969055947,70.0750601476345,sleep_quality,83.6724092469799,5.10316943329474,14.654566978311037
25.0,24.074617969055947,70.0750601476345,cardiovascular_health,83.6724092469799,5.10316943329474,14.654566978311037
24.0,25.1828505778005,104.77787781027756,stress_relief,88.43965567241915,8.186709157932095,11.07661049816918
24.0,25.1828505778005,104.77787781027756,muscle_recovery,88.43965567241915,8.186709157932095,11.07661049816918
24.0,25.1828505778005,104.77787781027756,cold_recovery,88.43965567241915,8.186709157932095,11.07661049816918
24.0,25.1828505778005,104.77787781027756,longevity,88.43965567241915,8.186709157932095,11.07661049816918
24.0,25.1828505778005,104.77787781027756,sleep_quality,88.43965567241915,8.186709157932095,11.07661049816918
24.0,25.1828505778005,104.77787781027756,cardiovascular_health,88.43965567241915,8.186709157932095,11.07661049816918
19.0,17.326268705991964,77.962343511407,stress_relief,82.34895198261081,14.952853908701783,13.7975065819184
19.0,17.326268705991964,77.962343511407,muscle_recovery,82.34895198261081,14.952853908701783,13.7975065819184
19.0,17.326268705991964,77.962343511407,cold_recovery,82.34895198261081,14.952853908701783,13.7975065819184
19.0,17.326268705991964,77.962343511407,longevity,82.34895198261081,14.952853908701783,13.7975065819184
19.0,17.326268705991964,77.962343511407,sleep_quality,82.34895198261081,14.952853908701783,13.7975065819184
19.0,17.326268705991964,77.962343511407,cardiovascular_health,82.34895198261081,14.952853908701783,13.7975065819184
19.0,21.41682454866558,86.26474877792741,stress_relief,69.4088812876463,11.167962333238188,10.779156926969284
19.0,21.41682454866558,86.26474877792741,muscle_recovery,69.4088812876463,11.167962333238188,10.779156926969284
19.0,21.41682454866558,86.26474877792741,cold_recovery,69.4088812876463,11.167962333238188,10.779156926969284
19.0,21.41682454866558,86.26474877792741,longevity,69.4088812876463,11.167962333238188,10.779156926969284
19.0,21.41682454866558,86.26474877792741,sleep_quality,69.4088812876463,11.167962333238188,10.779156926969284
19.0,21.41682454866558,86.26474877792741,cardiovascular_health,69.4088812876463,11.167962333238188,10.779156926969284
19.0,29.924926993076294,105.13654977015644,stress_relief,89.33371309800413,11.036093889489676,17.836217892343434
19.0,29.924926993076294,105.13654977015644,muscle_recovery,89.33371309800413,11.036093889489676,17.836217892343434
19.0,29.924926993076294,105.13654977015644,cold_recovery,89.33371309800413,11.036093889489676,17.836217892343434
19.0,29.924926993076294,105.13654977015644,longevity,89.33371309800413,11.036093889489676,17.836217892343434
19.0,29.924926993076294,105.13654977015644,sleep_quality,89.33371309800413,11.036093889489676,17.836217892343434
19.0,29.924926993076294,105.13654977015644,cardiovascular_health,89.33371309800413,11.036093889489676,17.836217892343434
21.0,19.330864997392982,90.4603757875276,stress_relief,84.07864121491185,18.268803323444207,26.048035689026484
21.0,19.330864997392982,90.4603757875276,muscle_recovery,84.07864121491185,18.268803323444207,26.048035689026484
21.0,19.330864997392982,90.4603757875276,cold_recovery,84.07864121491185,18.268803323444207,26.048035689026484
21.0,19.330864997392982,90.4603757875276,longevity,84.07864121491185,18.268803323444207,26.048035689026484
21.0,19.330864997392982,90.4603757875276,sleep_quality,84.07864121491185,18.268803323444207,26.048035689026484
21.0,19.330864997392982,90.4603757875276,cardiovascular_health,84.07864121491185,18.268803323444207,26.048035689026484
24.0,26.100272234694057,64.07869811683493,stress_relief,76.64497118380987,18.43344272197758,16.824888995154414
24.0,26.100272234694057,64.07869811683493,muscle_recovery,76.64497118380987,18.43344272197758,16.824888995154414
24.0,26.100272234694057,64.07869811683493,cold_recovery,76.64497118380987,18.43344272197758,16.824888995154414
24.0,26.100272234694057,64.07869811683493,longevity,76.64497118380987,18.43344272197758,16.824888995154414
24.0,26.100272234694057,64.07869811683493,sleep_quality,76.64497118380987,18.43344272197758,16.824888995154414
24.0,26.100272234694057,64.07869811683493,cardiovascular_health,76.64497118380987,18.43344272197758,16.824888995154414
19.0,20.65843182429304,106.87127042790073,stress_relief,85.22390886608189,18.637628960803784,18.88366813756733
19.0,20.65843182429304,106.87127042790073,muscle_recovery,85.22390886608189,18.637628960803784,18.88366813756733
19.0,20.65843182429304,106.87127042790073,cold_recovery,85.22390886608189,18.637628960803784,18.88366813756733
19.0,20.65843182429304,106.87127042790073,longevity,85.22390886608189,18.637628960803784,18.88366813756733
19.0,20.65843182429304,106.87127042790073,sleep_quality,85.22390886608189,18.637628960803784,18.88366813756733
19.0,20.65843182429304,106.87127042790073,cardiovascular_health,85.22390886608189,18.637628960803784,18.88366813756733
22.0,17.206053168946184,90.64081875971372,stress_relief,72.79714937728498,9.708171147725407,23.511735471348775
22.0,17.206053168946184,90.64081875971372,muscle_recovery,72.79714937728498,9.708171147725407,23.511735471348775
22.0,17.206053168946184,90.64081875971372,cold_recovery,72.79714937728498,9.708171147725407,23.511735471348775
22.0,17.206053168946184,90.64081875971372,longevity,72.79714937728498,9.708171147725407,23.511735471348775
22.0,17.206053168946184,90.64081875971372,sleep_quality,72.79714937728498,9.708171147725407,23.511735471348775
22.0,17.206053168946184,90.64081875971372,cardiovascular_health,72.79714937728498,9.708171147725407,23.511735471348775
23.0,21.10042477919221,75.41509196216847,stress_relief,75.35576625482632,15.365837191088929,20.1778814013976
23.0,21.10042477919221,75.41509196216847,muscle_recovery,75.35576625482632,15.365837191088929,20.1778814013976
23.0,21.10042477919221,75.41509196216847,cold_recovery,75.35576625482632,15.365837191088929,20.1778814013976
23.0,21.10042477919221,75.41509196216847,longevity,75.35576625482632,15.365837191088929,20.1778814013976
23.0,21.10042477919221,75.41509196216847,sleep_quality,75.35576625482632,15.365837191088929,20.1778814013976
23.0,21.10042477919221,75.41509196216847,cardiovascular_health,75.35576625482632,15.365837191088929,20.1778814013976
19.0,33.58985383347091,65.24214777849613,stress_relief,92.5245752939597,9.074497719115543,27.228913720426483
19.0,33.58985383347091,65.24214777849613,muscle_recovery,92.5245752939597,9.074497719115543,27.228913720426483
19.0,33.58985383347091,65.24214777849613,cold_recovery,92.5245752939597,9.074497719115543,27.228913720426483
19.0,33.58985383347091,65.24214777849613,longevity,92.5245752939597,9.074497719115543,27.228913720426483
19.0,33.58985383347091,65.24214777849613,sleep_quality,92.5245752939597,9.074497719115543,27.228913720426483
19.0,33.58985383347091,65.24214777849613,cardiovascular_health,92.5245752939597,9.074497719115543,27.228913720426483
21.0,30.62613090201082,99.2893098420554,stress_relief,73.71513517014262,7.859147496116747,27.32071350091513
21.0,30.62613090201082,99.2893098420554,muscle_recovery,73.71513517014262,7.859147496116747,27.32071350091513
21.0,30.62613090201082,99.2893098420554,cold_recovery,73.71513517014262,7.859147496116747,27.32071350091513
21.0,30.62613090201082,99.2893098420554,longevity,73.71513517014262,7.859147496116747,27.32071350091513
21.0,30.62613090201082,99.2893098420554,sleep_quality,73.71513517014262,7.859147496116747,27.32071350091513
21.0,30.62613090201082,99.2893098420554,cardiovascular_health,73.71513517014262,7.859147496116747,27.32071350091513
25.0,33.31280295345757,90.2437833082827,stress_relief,79.0996480447381,7.769486860210538,10.198213909823073
25.0,33.31280295345757,90.2437833082827,muscle_recovery,79.0996480447381,7.769486860210538,10.198213909823073
25.0,33.31280295345757,90.2437833082827,cold_recovery,79.0996480447381,7.769486860210538,10.198213909823073
25.0,33.31280295345757,90.2437833082827,longevity,79.0996480447381,7.769486860210538,10.198213909823073
25.0,33.31280295345757,90.2437833082827,sleep_quality,79.0996480447381,7.769486860210538,10.198213909823073
25.0,33.31280295345757,90.2437833082827,cardiovascular_health,79.0996480447381,7.769486860210538,10.198213909823073
24.0,25.293518746748163,85.73997678276872,stress_relief,91.70423412188045,10.13161431295391,25.560926129663983
24.0,25.293518746748163,85.73997678276872,muscle_recovery,91.70423412188045,10.13161431295391,25.560926129663983
24.0,25.293518746748163,85.73997678276872,cold_recovery,91.70423412188045,10.13161431295391,25.560926129663983
24.0,25.293518746748163,85.73997678276872,longevity,91.70423412188045,10.13161431295391,25.560926129663983
24.0,25.293518746748163,85.73997678276872,sleep_quality,91.70423412188045,10.13161431295391,25.560926129663983
24.0,25.293518746748163,85.73997678276872,cardiovascular_health,91.70423412188045,10.13161431295391,25.560926129663983
26.0,18.86551537751756,104.4824143186498,stress_relief,86.23164050802582,11.449364296697324,19.21467200483348
26.0,18.86551537751756,104.4824143186498,muscle_recovery,86.23164050802582,11.449364296697324,19.21467200483348
26.0,18.86551537751756,104.4824143186498,cold_recovery,86.23164050802582,11.449364296697324,19.21467200483348
26.0,18.86551537751756,104.4824143186498,longevity,86.23164050802582,11.449364296697324,19.21467200483348
26.0,18.86551537751756,104.4824143186498,sleep_quality,86.23164050802582,11.449364296697324,19.21467200483348
26.0,18.86551537751756,104.4824143186498,cardiovascular_health,86.23164050802582,11.449364296697324,19.21467200483348
21.0,26.31531131255278,99.0070549836756,stress_relief,66.86609678494108,17.464237565826025,29.776810826073262
21.0,26.31531131255278,99.0070549836756,muscle_recovery,66.86609678494108,17.464237565826025,29.776810826073262
21.0,26.31531131255278,99.0070549836756,cold_recovery,66.86609678494108,17.464237565826025,29.776810826073262
21.0,26.31531131255278,99.0070549836756,longevity,66.86609678494108,17.464237565826025,29.776810826073262
21.0,26.31531131255278,99.0070549836756,sleep_quality,66.86609678494108,17.464237565826025,29.776810826073262
21.0,26.31531131255278,99.0070549836756,cardiovascular_health,66.86609678494108,17.464237565826025,29.776810826073262
19.0,24.724414687519335,65.88709374610306,stress_relief,69.4190913283691,6.798366402090681,19.664641517508706
19.0,24.724414687519335,65.88709374610306,muscle_recovery,69.4190913283691,6.798366402090681,19.664641517508706
19.0,24.724414687519335,65.88709374610306,cold_recovery,69.4190913283691,6.798366402090681,19.664641517508706
19.0,24.724414687519335,65.88709374610306,longevity,69.4190913283691,6.798366402090681,19.664641517508706
19.0,24.724414687519335,65.88709374610306,sleep_quality,69.4190913283691,6.798366402090681,19.664641517508706
19.0,24.724414687519335,65.88709374610306,cardiovascular_health,69.4190913283691,6.798366402090681,19.664641517508706
24.0,31.35407040657347,74.2095475253685,stress_relief,65.2352477231575,16.023887710923415,29.737918907765952
24.0,31.35407040657347,74.2095475253685,muscle_recovery,65.2352477231575,16.023887710923415,29.737918907765952
24.0,31.35407040657347,74.2095475253685,cold_recovery,65.2352477231575,16.023887710923415,29.737918907765952
24.0,31.35407040657347,74.2095475253685,longevity,65.2352477231575,16.023887710923415,29.737918907765952
24.0,31.35407040657347,74.2095475253685,sleep_quality,65.2352477231575,16.023887710923415,29.737918907765952
24.0,31.35407040657347,74.2095475253685,cardiovascular_health,65.2352477231575,16.023887710923415,29.737918907765952
23.0,18.66740387333216,70.92143527035222,stress_relief,83.9276537068749,12.97182371283958,25.091387224114733
23.0,18.66740387333216,70.92143527035222,muscle_recovery,83.9276537068749,12.97182371283958,25.091387224114733
23.0,18.66740387333216,70.92143527035222,cold_recovery,83.9276537068749,12.97182371283958,25.091387224114733
23.0,18.66740387333216,70.92143527035222,longevity,83.9276537068749,12.97182371283958,25.091387224114733
23.0,18.66740387333216,70.92143527035222,sleep_quality,83.9276537068749,12.97182371283958,25.091387224114733
23.0,18.66740387333216,70.92143527035222,cardiovascular_health,83.9276537068749,12.97182371283958,25.091387224114733
19.0,25.30009932937023,96.6852072137792,stress_relief,78.43020276231255,9.319180140139888,14.972097692266129
19.0,25.30009932937023,96.6852072137792,muscle_recovery,78.43020276231255,9.319180140139888,14.972097692266129
19.0,25.30009932937023,96.6852072137792,cold_recovery,78.43020276231255,9.319180140139888,14.972097692266129
19.0,25.30009932937023,96.6852072137792,longevity,78.43020276231255,9.319180140139888,14.972097692266129
19.0,25.30009932937023,96.6852072137792,sleep_quality,78.43020276231255,9.319180140139888,14.972097692266129
19.0,25.30009932937023,96.6852072137792,cardiovascular_health,78.43020276231255,9.319180140139888,14.972097692266129
21.0,19.55082729979773,59.743686606260525,stress_relief,69.02824552706826,12.392293767992369,20.767899585739155
21.0,19.55082729979773,59.743686606260525,muscle_recovery,69.02824552706826,12.392293767992369,20.767899585739155
21.0,19.55082729979773,59.743686606260525,cold_recovery,69.02824552706826,12.392293767992369,20.767899585739155
21.0,19.55082729979773,59.743686606260525,longevity,69.02824552706826,12.392293767992369,20.767899585739155
21.0,19.55082729979773,59.743686606260525,sleep_quality,69.02824552706826,12.392293767992369,20.767899585739155
21.0,19.55082729979773,59.743686606260525,cardiovascular_health,69.02824552706826,12.392293767992369,20.767899585739155
20.0,22.51949075713102,87.63426361330846,stress_relief,93.73802363170311,9.49913104665534,29.842712789571657
20.0,22.51949075713102,87.63426361330846,muscle_recovery,93.73802363170311,9.49913104665534,29.842712789571657
20.0,22.51949075713102,87.63426361330846,cold_recovery,93.73802363170311,9.49913104665534,29.842712789571657
20.0,22.51949075713102,87.63426361330846,longevity,93.73802363170311,9.49913104665534,29.842712789571657
20.0,22.51949075713102,87.63426361330846,sleep_quality,93.73802363170311,9.49913104665534,29.842712789571657
20.0,22.51949075713102,87.63426361330846,cardiovascular_health,93.73802363170311,9.49913104665534,29.842712789571657
22.0,29.535070315592595,97.6478516585159,stress_relief,80.8897917183686,13.94122932857459,27.150612155038473
22.0,29.535070315592595,97.6478516585159,muscle_recovery,80.8897917183686,13.94122932857459,27.150612155038473
22.0,29.535070315592595,97.6478516585159,cold_recovery,80.8897917183686,13.94122932857459,27.150612155038473
22.0,29.535070315592595,97.6478516585159,longevity,80.8897917183686,13.94122932857459,27.150612155038473
22.0,29.535070315592595,97.6478516585159,sleep_quality,80.8897917183686,13.94122932857459,27.150612155038473
22.0,29.535070315592595,97.6478516585159,cardiovascular_health,80.8897917183686,13.94122932857459,27.150612155038473
26.0,25.09230819926903,103.59181311161096,stress_relief,72.25679882338667,11.507658842828665,11.947337875824422
26.0,25.09230819926903,103.59181311161096,muscle_recovery,72.25679882338667,11.507658842828665,11.947337875824422
26.0,25.09230819926903,103.59181311161096,cold_recovery,72.25679882338667,11.507658842828665,11.947337875824422
26.0,25.09230819926903,103.59181311161096,longevity,72.25679882338667,11.507658842828665,11.947337875824422
26.0,25.09230819926903,103.59181311161096,sleep_quality,72.25679882338667,11.507658842828665,11.947337875824422
26.0,25.09230819926903,103.59181311161096,cardiovascular_health,72.25679882338667,11.507658842828665,11.947337875824422
25.0,23.390100847478077,75.78825093322719,stress_relief,80.01810713464123,7.466082936183181,24.12743993619992
25.0,23.390100847478077,75.78825093322719,muscle_recovery,80.01810713464123,7.466082936183181,24.12743993619992
25.0,23.390100847478077,75.78825093322719,cold_recovery,80.01810713464123,7.466082936183181,24.12743993619992
25.0,23.390100847478077,75.78825093322719,longevity,80.01810713464123,7.466082936183181,24.12743993619992
25.0,23.390100847478077,75.78825093322719,sleep_quality,80.01810713464123,7.466082936183181,24.12743993619992
25.0,23.390100847478077,75.78825093322719,cardiovascular_health,80.01810713464123,7.466082936183181,24.12743993619992
21.0,23.7060967356906,100.70537984294468,stress_relief,85.38860998205324,6.7487461183354505,16.91159171741626
21.0,23.7060967356906,100.70537984294468,muscle_recovery,85.38860998205324,6.7487461183354505,16.91159171741626
21.0,23.7060967356906,100.70537984294468,cold_recovery,85.38860998205324,6.7487461183354505,16.91159171741626
21.0,23.7060967356906,100.70537984294468,longevity,85.38860998205324,6.7487461183354505,16.91159171741626
21.0,23.7060967356906,100.70537984294468,sleep_quality,85.38860998205324,6.7487461183354505,16.91159171741626
21.0,23.7060967356906,100.70537984294468,cardiovascular_health,85.38860998205324,6.7487461183354505,16.91159171741626
24.0,24.810595062901772,63.75285032167078,stress_relief,67.28717653920694,13.200435231081952,10.139645237606963
24.0,24.810595062901772,63.75285032167078,muscle_recovery,67.28717653920694,13.200435231081952,10.139645237606963
24.0,24.810595062901772,63.75285032167078,cold_recovery,67.28717653920694,13.200435231081952,10.139645237606963
24.0,24.810595062901772,63.75285032167078,longevity,67.28717653920694,13.200435231081952,10.139645237606963
24.0,24.810595062901772,63.75285032167078,sleep_quality,67.28717653920694,13.200435231081952,10.139645237606963
24.0,24.810595062901772,63.75285032167078,cardiovascular_health,67.28717653920694,13.200435231081952,10.139645237606963
26.0,30.34528124522997,102.01551917019496,stress_relief,73.24111445143676,18.53619549929155,18.06961938053999
26.0,30.34528124522997,102.01551917019496,muscle_recovery,73.24111445143676,18.53619549929155,18.06961938053999
26.0,30.34528124522997,102.01551917019496,cold_recovery,73.24111445143676,18.53619549929155,18.06961938053999
26.0,30.34528124522997,102.01551917019496,longevity,73.24111445143676,18.53619549929155,18.06961938053999
26.0,30.34528124522997,102.01551917019496,sleep_quality,73.24111445143676,18.53619549929155,18.06961938053999
26.0,30.34528124522997,102.01551917019496,cardiovascular_health,73.24111445143676,18.53619549929155,18.06961938053999
26.0,32.165439711983986,64.62941044126309,stress_relief,89.20896472651981,10.159365298365284,14.695088434499423
26.0,32.165439711983986,64.62941044126309,muscle_recovery,89.20896472651981,10.159365298365284,14.695088434499423
26.0,32.165439711983986,64.62941044126309,cold_recovery,89.20896472651981,10.159365298365284,14.695088434499423
26.0,32.165439711983986,64.62941044126309,longevity,89.20896472651981,10.159365298365284,14.695088434499423
26.0,32.165439711983986,64.62941044126309,sleep_quality,89.20896472651981,10.159365298365284,14.695088434499423
26.0,32.165439711983986,64.62941044126309,cardiovascular_health,89.20896472651981,10.159365298365284,14.695088434499423
26.0,33.24068967056678,78.6589391091391,stress_relief,78.78994611207983,15.995001608339347,26.37738541040943
26.0,33.24068967056678,78.6589391091391,muscle_recovery,78.78994611207983,15.995001608339347,26.37738541040943
26.0,33.24068967056678,78.6589391091391,cold_recovery,78.78994611207983,15.995001608339347,26.37738541040943
26.0,33.24068967056678,78.6589391091391,longevity,78.78994611207983,15.995001608339347,26.37738541040943
26.0,33.24068967056678,78.6589391091391,sleep_quality,78.78994611207983,15.995001608339347,26.37738541040943
26.0,33.24068967056678,78.6589391091391,cardiovascular_health,78.78994611207983,15.995001608339347,26.37738541040943
19.0,30.377357566340017,99.4593590205368,stress_relief,81.39731426096884,14.879920324096505,16.74661217691531
19.0,30.377357566340017,99.4593590205368,muscle_recovery,81.39731426096884,14.879920324096505,16.74661217691531
19.0,30.377357566340017,99.4593590205368,cold_recovery,81.39731426096884,14.879920324096505,16.74661217691531
19.0,30.377357566340017,99.4593590205368,longevity,81.39731426096884,14.879920324096505,16.74661217691531
19.0,30.377357566340017,99.4593590205368,sleep_quality,81.39731426096884,14.879920324096505,16.74661217691531
19.0,30.377357566340017,99.4593590205368,cardiovascular_health,81.39731426096884,14.879920324096505,16.74661217691531
22.0,22.361917227716216,65.79570622213623,stress_relief,77.98448006628408,18.973323714642216,26.550473879076343
22.0,22.361917227716216,65.79570622213623,muscle_recovery,77.98448006628408,18.973323714642216,26.550473879076343
22.0,22.361917227716216,65.79570622213623,cold_recovery,77.98448006628408,18.973323714642216,26.550473879076343
22.0,22.361917227716216,65.79570622213623,longevity,77.98448006628408,18.973323714642216,26.550473879076343
22.0,22.361917227716216,65.79570622213623,sleep_quality,77.98448006628408,18.973323714642216,26.550473879076343
22.0,22.361917227716216,65.79570622213623,cardiovascular_health,77.98448006628408,18.973323714642216,26.550473879076343
19.0,28.698290003471215,69.92107255209736,stress_relief,66.31699827929015,17.314715259487112,10.011958776695906
19.0,28.698290003471215,69.92107255209736,muscle_recovery,66.31699827929015,17.314715259487112,10.011958776695906
19.0,28.698290003471215,69.92107255209736,cold_recovery,66.31699827929015,17.314715259487112,10.011958776695906
19.0,28.698290003471215,69.92107255209736,longevity,66.31699827929015,17.314715259487112,10.011958776695906
19.0,28.698290003471215,69.92107255209736,sleep_quality,66.31699827929015,17.314715259487112,10.011958776695906
19.0,28.698290003471215,69.92107255209736,cardiovascular_health,66.31699827929015,17.314715259487112,10.011958776695906
24.0,24.439253108941664,95.55713355643944,stress_relief,69.97249339460468,13.499078883581944,16.156383000522382
24.0,24.439253108941664,95.55713355643944,muscle_recovery,69.97249339460468,13.499078883581944,16.156383000522382
24.0,24.439253108941664,95.55713355643944,cold_recovery,69.97249339460468,13.499078883581944,16.156383000522382
24.0,24.439253108941664,95.55713355643944,longevity,69.97249339460468,13.499078883581944,16.156383000522382
24.0,24.439253108941664,95.55713355643944,sleep_quality,69.97249339460468,13.499078883581944,16.156383000522382
24.0,24.439253108941664,95.55713355643944,cardiovascular_health,69.97249339460468,13.499078883581944,16.156383000522382
19.0,21.32940057478287,95.44189990039588,stress_relief,78.36624916225672,14.85545747351161,14.823304286155238
19.0,21.32940057478287,95.44189990039588,muscle_recovery,78.36624916225672,14.85545747351161,14.823304286155238
19.0,21.32940057478287,95.44189990039588,cold_recovery,78.36624916225672,14.85545747351161,14.823304286155238
19.0,21.32940057478287,95.44189990039588,longevity,78.36624916225672,14.85545747351161,14.823304286155238
19.0,21.32940057478287,95.44189990039588,sleep_quality,78.36624916225672,14.85545747351161,14.823304286155238
19.0,21.32940057478287,95.44189990039588,cardiovascular_health,78.36624916225672,14.85545747351161,14.823304286155238
20.0,31.29481685024069,91.33967691003546,stress_relief,71.27556396223784,18.47579699876052,14.67134722137222
20.0,31.29481685024069,91.33967691003546,muscle_recovery,71.27556396223784,18.47579699876052,14.67134722137222
20.0,31.29481685024069,91.33967691003546,cold_recovery,71.27556396223784,18.47579699876052,14.67134722137222
20.0,31.29481685024069,91.33967691003546,longevity,71.27556396223784,18.47579699876052,14.67134722137222
20.0,31.29481685024069,91.33967691003546,sleep_quality,71.27556396223784,18.47579699876052,14.67134722137222
20.0,31.29481685024069,91.33967691003546,cardiovascular_health,71.27556396223784,18.47579699876052,14.67134722137222
22.0,17.653247932359523,94.0853191122892,stress_relief,66.49937085979036,10.992781768804022,11.363732395309254
22.0,17.653247932359523,94.0853191122892,muscle_recovery,66.49937085979036,10.992781768804022,11.363732395309254
22.0,17.653247932359523,94.0853191122892,cold_recovery,66.49937085979036,10.992781768804022,11.363732395309254
22.0,17.653247932359523,94.0853191122892,longevity,66.49937085979036,10.992781768804022,11.363732395309254
22.0,17.653247932359523,94.0853191122892,sleep_quality,66.49937085979036,10.992781768804022,11.363732395309254
22.0,17.653247932359523,94.0853191122892,cardiovascular_health,66.49937085979036,10.992781768804022,11.363732395309254
22.0,32.3299538663022,86.221671054075,stress_relief,90.30948992155471,9.90192058786666,13.742485408210037
22.0,32.3299538663022,86.221671054075,muscle_recovery,90.30948992155471,9.90192058786666,13.742485408210037
22.0,32.3299538663022,86.221671054075,cold_recovery,90.30948992155471,9.90192058786666,13.742485408210037
